fecha,Barcelona_fabra,Barcelona,Sabadell_aero,Garriga,Castellar,Llica,el_Mogent,Mogoda,Gramenet
2008-01-10,0.3,0.0,0.1,0.048,,0.06,0.3149,0.0,2.8561
2008-01-11,1.2,0.8,1.3,0.049,,0.059,0.2764,0.0,2.9213
2008-01-12,0.0,0.0,0.0,0.064,,0.066,0.2831,0.0,2.959
2008-01-13,0.0,0.0,0.0,0.06,,0.066,0.2787,0.0,2.6776
2008-01-14,,0.0,0.0,0.054000000000000006,,0.066,0.2792,0.0,2.7771
2008-01-15,0.0,0.0,0.0,0.051,,0.064,0.2894,0.0,2.8334
2008-01-16,,0.0,0.0,0.05,,0.062,0.3414,0.0,2.8403
2008-01-17,0.0,0.0,0.0,0.048,,0.058,0.3059,0.0,2.7867
2008-01-18,0.0,0.0,0.0,0.046,,0.056,0.2831,0.0,2.7821
2008-01-19,0.0,0.0,0.0,0.047,,0.054000000000000006,0.2718,0.0,2.7495
2008-01-20,0.0,0.0,0.0,0.048,,0.052000000000000005,0.2581,0.0,2.4997
2008-01-21,0.0,0.0,0.0,0.048,,0.043,0.2946,0.0,2.586713615
2008-01-22,0.0,,0.0,0.046,,0.04,0.3007,0.0,2.586713615
2008-01-23,0.0,9.1,0.1,0.046,,0.039,0.2563,0.0,1.728993056
2008-01-24,0.0,,0.0,0.047,,0.038,0.2556,0.0,1.728993056
2008-01-25,0.0,,0.0,0.046,,0.038,0.2558,0.0,1.6327916669999998
2008-01-26,0.0,,0.0,0.047,,0.036000000000000004,0.249,0.0,1.656243056
2008-01-27,0.0,,0.0,0.048,,0.035,0.2546,0.0,1.728993056
2008-01-28,0.0,,0.0,0.047,,0.033,0.26,0.0,1.968590278
2008-01-29,0.0,2.2,0.0,0.047,,0.032,0.3716,0.0,2.8883
2008-01-30,3.0,1.1,0.5,0.05,,0.031,0.257,0.0,2.8822
2008-01-31,0.0,0.0,0.0,0.054000000000000006,,0.03,0.2478,0.0,2.8238
2008-02-01,0.0,0.0,0.0,0.054000000000000006,,0.031,0.2612,0.0,2.8159
2008-02-02,3.3,5.4,0.0,0.057,,0.031,0.2442,0.0,2.7538
2008-02-03,10.1,11.0,4.3,0.059,,0.035,0.2471,0.0,2.9709
2008-02-04,0.0,0.0,0.0,0.361,,0.106,0.4529,0.13699999999999998,5.7072
2008-02-05,0.0,0.0,0.0,0.112,,0.075,0.2666,0.0,3.3064
2008-02-06,0.0,0.0,0.0,0.08,,0.064,0.2392,0.0,2.9915
2008-02-07,0.0,0.0,0.0,0.075,,0.055,0.227,0.0,2.8739
2008-02-08,0.0,0.0,0.0,0.069,,0.053,0.2198,0.0,2.8695
2008-02-09,0.0,0.0,0.0,0.071,,0.053,0.2002,0.0,2.7645
2008-02-10,0.0,0.0,0.0,0.065,,0.053,0.1838,0.0,2.5866
2008-02-11,0.0,0.0,0.0,0.063,,0.053,0.2181,0.0,2.48
2008-02-12,0.0,0.0,0.0,0.062,,0.052000000000000005,0.2336,0.0,2.6
2008-02-13,0.6,1.0,0.3,0.065,,0.051,0.2131,0.0,2.72
2008-02-14,0.7,1.1,0.6,0.067,,0.053,0.2394,0.0,2.84
2008-02-15,0.0,0.1,0.0,0.066,,0.055,0.2169,0.0,2.9491
2008-02-16,0.0,0.0,0.0,0.064,,0.055,0.2197,0.0,2.6791
2008-02-17,4.2,2.6,3.3,0.064,,0.054000000000000006,0.2048,0.0,2.4875
2008-02-18,2.8,0.4,2.2,0.063,,0.055,0.2811,0.0,3.8558
2008-02-19,5.5,0.8,1.6,0.08900000000000001,,0.055,0.2687,0.0,3.3334
2008-02-20,2.6,0.0,0.4,0.077,,0.054000000000000006,0.2894,0.0,3.8146
2008-02-21,0.0,0.0,0.0,0.068,,0.053,0.2463,0.0,2.8589
2008-02-22,0.0,0.0,0.0,0.064,,0.053,0.2278,0.0,2.8086
2008-02-23,0.0,0.0,0.1,0.06,,0.053,0.2221,0.0,2.6715
2008-02-24,6.7,4.9,3.8,0.058,,0.053,0.2114,0.0,2.4519
2008-02-25,,0.0,0.0,0.073,,0.055,0.2467,0.0,3.6357
2008-02-26,0.0,0.0,0.0,0.08,,0.053,0.2381,0.0,2.7414
2008-02-27,0.0,0.0,0.0,0.065,,0.053,0.2415,0.0,2.6817
2008-02-28,0.0,0.0,0.0,0.055,,0.056,0.2277,0.0,2.5552
2008-02-29,0.0,0.0,0.0,0.053,,0.064,0.2228,0.0,2.6737
2008-03-01,0.0,0.0,0.0,0.054000000000000006,,0.068,0.2072,0.0,2.6180000000000003
2008-03-02,0.0,0.0,0.0,0.053,,0.061,0.1995,0.0,2.5217
2008-03-03,0.1,0.0,0.0,0.053,,0.055,0.2174,0.0,2.3279
2008-03-04,0.1,0.0,0.0,0.051,,0.054000000000000006,0.2207,0.0,2.4517
2008-03-05,0.0,0.0,0.0,0.048,,0.056,0.2211,0.0,2.5054
2008-03-06,0.0,0.0,0.0,0.045,,0.059,0.2234,0.0,2.5135
2008-03-07,0.0,0.0,0.0,0.044,,0.062,0.2363,0.0,2.6252
2008-03-08,0.0,0.5,0.0,0.048,,0.065,0.2205,0.0,2.5831
2008-03-09,2.2,1.2,0.2,0.079,,0.118,0.3464,0.015,2.6151
2008-03-10,0.0,0.0,0.0,0.084,,0.084,0.47,0.025,3.9108
2008-03-11,0.0,0.0,0.0,0.065,,0.066,0.2627,0.0,2.7815
2008-03-12,0.0,0.0,0.0,0.054000000000000006,,0.059,0.2437,0.0,2.6394
2008-03-13,0.0,0.0,0.0,0.054000000000000006,0.0059,0.06,0.245,0.0,2.5773
2008-03-14,0.0,0.0,0.0,0.053,0.0052,0.058,0.2473,0.0,2.6266
2008-03-15,0.0,0.0,0.0,0.054000000000000006,0.0062,0.06,0.2505,0.0,2.5609
2008-03-16,0.0,0.0,0.0,0.053,0.0059,0.06,0.2335,0.0,2.3383
2008-03-17,0.0,0.0,0.0,0.057,0.005,0.059,0.215,0.0,2.3648
2008-03-18,0.0,0.0,0.0,0.061,0.0043,0.057,0.1984,0.0,2.4251
2008-03-19,3.7,0.5,1.5,0.066,0.0045,0.056,0.2324,0.0,2.4046
2008-03-20,0.0,0.0,0.0,0.059,0.0048,0.056,0.278,0.0,2.8669
2008-03-21,0.0,0.0,0.0,0.046,0.004,0.057,0.2185,0.0,2.1548
2008-03-22,2.2,2.9,1.7,0.054000000000000006,0.0039,0.081,0.5078,0.0,2.8583
2008-03-23,0.0,0.0,0.0,0.133,0.004,0.078,0.4814,0.009000000000000001,3.822
2008-03-24,0.0,0.0,0.0,0.068,0.003,0.059,0.2978,0.0,2.5007
2008-03-25,0.0,0.0,0.0,0.054000000000000006,0.0028,0.057,0.2731,0.0,2.5116
2008-03-26,0.5,0.0,0.2,0.051,0.0049,0.055,0.2765,0.0,2.5793
2008-03-27,0.0,0.0,0.0,0.054000000000000006,0.0052,0.056,0.2763,0.0,2.6037
2008-03-28,0.0,0.0,0.0,0.054000000000000006,0.0037,0.055,0.2745,0.0,2.5825
2008-03-29,0.0,0.0,0.0,0.055,0.0056,0.054000000000000006,0.2773,0.0,2.5125
2008-03-30,16.5,9.6,9.4,0.064,0.005,0.053,0.2672,0.0,2.383
2008-03-31,0.1,0.0,0.1,0.282,0.0059,0.102,0.8633,0.153,7.2191
2008-04-01,0.0,0.0,0.0,0.105,0.0063,0.069,0.3735,0.0,3.1525
2008-04-02,0.0,0.0,0.0,0.069,0.0065,0.062,0.308,0.0,2.8427
2008-04-03,0.0,1.9,0.0,0.05,0.0065,0.053,0.3054,0.0,2.742
2008-04-04,0.0,0.0,0.0,0.052000000000000005,0.0066,0.052000000000000005,0.3143,0.0,2.6381
2008-04-05,0.0,0.0,0.0,0.058,0.0073,0.052000000000000005,0.2792,0.0,2.555
2008-04-06,0.0,0.0,,0.056,0.0062,0.051,0.2757,0.0,2.4113
2008-04-07,0.2,0.0,0.0,0.059,0.0051,0.053,0.3006,0.0,2.4591
2008-04-08,1.5,1.0,1.6,0.055,0.0074,0.052000000000000005,0.335,0.0,2.4912
2008-04-09,,0.1,0.0,0.054000000000000006,0.0083,0.05,0.3401,0.0,2.7439
2008-04-10,0.0,0.0,0.5,0.056,0.0085,0.049,0.3187,0.0,2.5388
2008-04-11,8.1,3.3,8.1,0.08,0.0067,0.054000000000000006,0.324,0.001,3.3551
2008-04-12,0.0,0.0,0.0,0.474,0.0097,0.08199999999999999,0.3767,0.016,4.0211
2008-04-13,,0.0,0.0,0.091,0.0074,0.056,0.2554,0.0,2.4616
2008-04-14,0.0,0.0,0.0,0.067,0.006999999999999999,0.053,0.2726,0.0,2.452
2008-04-15,0.0,0.0,0.0,0.063,0.0088,0.051,0.3649,0.0,2.4926
2008-04-16,0.2,0.0,0.0,0.061,0.0082,0.05,0.3187,0.0,2.4868
2008-04-17,9.5,20.0,20.0,0.153,0.0135,0.113,0.8314,0.354,9.5673
2008-04-18,2.3,1.1,1.4,0.25,0.0102,0.146,0.5194,0.174,4.6235
2008-04-19,0.0,0.0,0.0,0.205,0.0073,0.111,0.4713,0.081,4.1253
2008-04-20,0.6,0.6,0.7,0.198,0.0052,0.103,0.3575,0.0,2.9226
2008-04-21,0.0,0.0,0.0,0.188,0.0067,0.101,0.3652,0.0,2.9738
2008-04-22,0.0,0.0,0.0,0.1,0.0058,0.08199999999999999,0.3673,0.0,2.8119
2008-04-23,0.0,0.0,0.3,0.084,0.0063,0.077,0.3867,0.01,2.9717
2008-04-24,0.0,0.0,0.0,0.101,0.0069,0.065,0.361,0.02,3.0729
2008-04-25,0.0,0.0,0.0,0.081,0.006999999999999999,0.059,0.3239,0.0,2.6284
2008-04-26,0.0,0.0,0.0,0.079,0.0067,0.053,0.2976,0.0,2.489
2008-04-27,0.0,0.0,0.0,0.066,0.0062,0.049,0.2702,0.0,2.2088
2008-04-28,1.2,0.6,0.6,0.061,0.0055,0.048,0.3334,0.0,2.3873
2008-04-29,0.7,0.0,0.0,0.058,0.0089,0.048,0.3449,0.0,2.5705
2008-04-30,0.0,0.0,1.7,0.048,0.0101,0.046,0.3313,0.0,2.491
2008-05-01,0.0,0.0,0.0,0.035,0.0089,0.044,0.2189,0.0,2.2379
2008-05-02,0.0,0.0,0.0,0.03,0.0074,0.041,0.1723,0.0,1.8026
2008-05-03,0.0,0.0,0.0,0.028,0.006999999999999999,0.04,0.1764,0.0,1.6654
2008-05-04,0.0,0.0,0.0,0.031,0.0073,0.039,0.3072,0.0,1.5993
2008-05-05,,0.0,,0.031,0.0074,0.037000000000000005,0.2669,0.0,1.9578
2008-05-06,0.0,3.9,,0.032,0.0163,0.037000000000000005,0.2311,0.0,2.1291
2008-05-07,0.0,0.0,0.0,0.033,0.0213,0.037000000000000005,0.1239,0.0,2.1464
2008-05-08,2.6,14.6,2.1,0.033,0.0237,0.038,0.2225,0.0,2.1630000000000003
2008-05-09,39.1,13.8,31.4,0.038,0.038,0.047,0.4807,0.157,8.8427
2008-05-10,37.3,13.7,34.9,0.234,0.3627,0.247,1.6947,1.393,18.3914
2008-05-11,1.1,0.0,0.7,1.07,0.7651,0.218,1.8585,0.733,14.023
2008-05-12,,0.0,0.0,0.314,0.031,0.138,0.5242,0.037000000000000005,5.3965
2008-05-13,0.0,14.4,0.1,0.097,0.0093,0.131,0.3839,0.0,4.7164
2008-05-14,0.7,,0.9,0.057,0.008,0.129,0.3241,0.0,3.7222
2008-05-15,,0.0,0.0,0.05,0.008,0.118,0.231,0.0,3.5222
2008-05-16,0.0,0.0,0.1,0.047,0.0068,0.102,0.1367,0.0,3.2266
2008-05-17,2.2,0.2,0.4,0.081,0.0065,0.1,0.1661,0.015,3.3245
2008-05-18,0.2,0.0,0.0,0.05,0.0083,0.099,0.2766,0.052000000000000005,3.4107
2008-05-19,1.1,0.0,24.1,0.084,0.0067,0.093,0.2645,0.04,4.6732
2008-05-20,0.0,0.0,0.0,0.103,0.009000000000000001,0.079,0.2444,0.015,3.2244
2008-05-21,0.2,0.0,0.2,0.056,0.0088,0.067,0.2354,0.0,3.0198
2008-05-22,0.8,0.6,3.3,0.097,0.0157,0.085,0.3156,0.006,3.63
2008-05-23,1.8,1.5,2.5,0.147,0.0257,0.07400000000000001,0.3246,0.021,3.7091
2008-05-24,13.6,3.9,2.6,0.08199999999999999,0.0158,0.122,0.3921,0.205,6.7942
2008-05-25,9.0,5.8,22.8,3.026,1.4169,0.298,0.8821,1.061,14.6941
2008-05-26,3.8,3.1,3.7,1.624,0.0936,0.295,0.4244,0.6,11.5562
2008-05-27,0.5,0.6,0.4,1.395,0.0556,0.215,0.1882,0.282,8.7651
2008-05-28,,0.0,0.0,0.943,0.0396,0.184,0.1914,0.035,5.6825
2008-05-29,0.0,0.0,0.0,0.461,0.0312,0.16399999999999998,0.1265,0.006999999999999999,4.7667
2008-05-30,0.0,0.0,0.0,0.251,0.0235,0.146,0.1018,0.0,4.1374
2008-05-31,6.9,14.3,7.0,0.149,0.0209,0.138,0.1944,0.0,3.633
2008-06-01,0.6,1.5,2.3,0.14300000000000002,0.0354,0.165,0.4141,0.125,7.9588
2008-06-02,,0.0,1.8,0.12,0.0161,0.191,0.3225,0.606,5.5666
2008-06-03,4.0,17.1,15.6,0.445,0.0109,0.234,1.4735,0.236,9.5464
2008-06-04,0.0,0.0,0.0,0.326,0.0133,0.181,0.499,0.114,6.2216
2008-06-05,19.6,46.2,56.9,0.608,0.1232,0.25,1.4704,1.36,11.3355
2008-06-06,0.3,2.7,0.0,1.534,0.1745,0.34,,1.853,17.3442
2008-06-07,1.5,0.6,3.0,1.088,0.115,0.278,,0.555,9.3835
2008-06-08,0.0,0.0,0.0,1.632,0.1108,0.305,,0.7979999999999999,12.8197
2008-06-09,1.1,1.1,0.9,1.022,0.0809,0.253,,0.234,7.6341
2008-06-10,1.8,2.3,2.9,0.603,0.0509,0.232,,0.163,7.2774
2008-06-11,0.0,,0.0,0.511,0.0548,0.246,,0.08199999999999999,6.2443
2008-06-12,0.0,0.3,0.0,1.045,0.0614,0.319,,0.113,7.954
2008-06-13,0.0,0.0,0.0,0.7070000000000001,0.068,0.279,,0.203,7.1134
2008-06-14,,0.0,0.0,0.679,0.0606,0.241,,,6.0877
2008-06-15,,0.0,0.0,0.381,0.055,0.224,,,5.1161
2008-06-16,1.0,0.0,0.0,0.382,0.0599,0.22,,,4.8918
2008-06-17,0.2,1.7,0.0,0.366,0.0575,0.25,,,10.3908
2008-06-18,0.0,0.0,0.0,0.316,0.0529,0.198,,,6.8421
2008-06-19,0.0,0.0,0.0,0.201,0.051381944000000006,0.183,,,5.110284722
2008-06-20,0.0,0.0,0.0,0.163,0.0522,0.172,,,4.7228
2008-06-21,0.0,0.0,0.0,0.146,0.0491,0.147,,,4.1095
2008-06-22,0.0,0.0,0.0,0.126,0.0474,0.136,,,3.5953
2008-06-23,0.0,0.0,0.0,0.104,0.0462,0.128,,,3.4121
2008-06-24,0.0,0.0,0.0,0.099,0.0463,0.118,,,3.2265
2008-06-25,0.0,0.0,,0.094,0.0497,0.105,,,3.49
2008-06-26,8.0,4.9,,0.08800000000000001,0.0574,0.091,,,3.4172
2008-06-27,0.0,0.0,0.0,0.639,0.0819,0.17,,,7.0298
2008-06-28,0.0,0.0,0.0,0.14400000000000002,0.0705,0.145,,,3.9621
2008-06-29,0.0,0.0,0.0,0.106,0.0803,0.136,,,3.3193
2008-06-30,0.0,0.0,0.0,0.083,0.095,0.125,,,3.327
2008-07-01,0.0,0.0,0.0,0.065,0.1066,0.117,,,3.2894
2008-07-02,0.0,0.0,0.0,0.053,0.1523,0.105,,,3.0909
2008-07-03,0.2,0.0,0.0,0.104,0.1248,0.119,,,3.0022
2008-07-04,0.0,0.0,0.0,0.11,0.1905,0.101,,,3.0746
2008-07-05,0.0,0.0,0.0,0.05,0.2485,0.096,,,2.9409
2008-07-06,,0.0,0.0,0.048,0.3513,0.118,,,3.9108
2008-07-07,,0.0,0.0,0.056,0.0758,0.085,,,3.7944
2008-07-08,0.0,0.0,0.0,0.049,0.0721,0.098,,,3.0138
2008-07-09,0.0,0.0,0.0,0.046,0.0769,0.095,,,2.9806
2008-07-10,0.0,0.0,,0.044,0.0837,0.084,,,2.9556
2008-07-11,0.0,0.0,0.0,0.039,0.0863,0.066,,,2.8105
2008-07-12,55.6,30.0,15.4,0.241,0.1178,0.102,,,6.4061
2008-07-13,0.0,0.0,0.0,0.408,0.1664,0.134,,,5.5937
2008-07-14,0.0,0.0,0.0,0.106,0.055,0.128,,,3.0721
2008-07-15,0.0,0.0,0.0,0.086,0.0541,0.117,,,3.0654
2008-07-16,0.1,0.0,0.0,0.071,0.0574,0.1,,,3.1412
2008-07-17,0.0,0.0,0.0,0.056,0.0605,0.08199999999999999,,,2.9087
2008-07-18,0.0,0.0,0.0,0.053,0.0645,0.077,,,2.8591
2008-07-19,0.0,0.0,0.0,0.05,0.0693,0.07200000000000001,,,2.6171
2008-07-20,0.0,0.0,0.0,0.048,0.0747,0.055,,,2.1335
2008-07-21,,0.0,0.0,0.048,0.0756,0.031,,,2.4332
2008-07-22,0.0,0.0,0.0,0.048,0.0754,0.034,,,2.4275
2008-07-23,0.0,3.9,0.0,0.046,0.0671,0.048,,,2.4803
2008-07-24,0.0,0.0,0.0,0.042,0.0626,0.047,,,2.4992
2008-07-25,0.0,0.0,0.0,0.038,0.0634,0.046,,,2.4747
2008-07-26,0.0,0.0,0.0,0.036000000000000004,0.0597,0.046,,,2.2206
2008-07-27,0.0,0.0,0.0,0.031,0.0612,0.046,,,2.0289
2008-07-28,0.0,0.0,0.0,0.032,0.0605,0.046,,,2.1462
2008-07-29,0.0,0.0,0.0,0.032,0.0569,0.046,,,2.1722
2008-07-30,0.0,0.0,0.0,0.038,0.055,0.046,,,2.1522
2008-07-31,0.0,0.0,0.0,0.032,0.0525,0.046,,,2.1269
2008-08-01,0.0,0.0,0.0,0.032,0.0534,0.046,,0.0,2.0753
2008-08-02,0.0,0.0,0.0,0.035,0.0504,0.046,,0.0,1.9995
2008-08-03,0.0,0.0,0.0,0.033,0.0536,0.046,,0.0,1.8179
2008-08-04,0.0,0.0,0.0,0.025,0.0506,0.045,,0.0,1.9056
2008-08-05,,0.0,0.0,0.025,0.0571,0.045,,0.0,1.755
2008-08-06,0.0,0.0,0.0,0.025,0.0578,0.045,,0.0,1.6502
2008-08-07,,0.0,0.0,0.026,0.054388889,0.045,,0.0,1.615986111
2008-08-08,0.0,0.0,0.0,0.015,0.053909722,0.045,,0.0,1.6884375
2008-08-09,0.0,0.0,0.0,0.018000000000000002,0.053836806,0.045,,0.0,1.462125
2008-08-10,0.0,0.0,0.0,0.019,0.055565972000000005,0.045,,0.0,1.0100625
2008-08-11,,0.0,0.1,0.019,0.049079861,0.045,,0.0,1.327159722
2008-08-12,0.0,0.0,0.0,0.018000000000000002,0.0525,0.043,,0.0,1.3931111109999998
2008-08-13,0.0,0.0,0.0,0.015,0.043170139,0.043,,0.0,1.153972222
2008-08-14,0.6,0.0,0.2,0.015,0.034208333,0.043,,0.0,1.208347222
2008-08-15,0.0,0.0,0.0,0.194,0.0360625,0.042,,0.0,1.009006944
2008-08-16,0.0,0.0,0.0,0.024,0.036684028,0.041,,0.0,1.0734375
2008-08-17,0.0,0.0,0.0,0.02,0.032107639,0.041,,0.0,0.905003472
2008-08-18,0.0,0.0,0.0,0.019,0.030333333,0.039,,0.0,0.905003472
2008-08-19,0.0,0.0,0.0,0.02,0.025493056,0.038,,0.0,0.8927430559999999
2008-08-20,0.0,0.0,0.0,0.022,0.020743056,0.039,,0.0,0.8107291670000001
2008-08-21,0.0,0.0,0.0,0.019,0.019625,0.038,,0.0,0.764271739
2008-08-22,11.2,,18.5,0.018000000000000002,0.016638889,0.045,,0.0,1.763703704
2008-08-23,,,0.0,0.061,0.008732639,0.058,,0.0,1.281709677
2008-08-24,0.0,,0.0,0.036000000000000004,0.008555556,0.049,,0.0,1.281709677
2008-08-25,,,0.0,0.028,0.008,0.047,,0.0,1.281709677
2008-08-26,0.0,0.0,0.0,0.035,0.008,0.045,,0.0,1.281709677
2008-08-27,0.0,,0.0,0.03,0.008167246999999999,0.044,,0.0,1.763703704
2008-08-28,0.0,,0.0,0.025,0.008135416999999999,0.044,,0.0,1.763703704
2008-08-29,0.0,,0.0,0.023,0.008145833,0.042,,0.0,1.763703704
2008-08-30,0.0,,0.0,0.019,0.008138889,0.042,,0.0,1.763703704
2008-08-31,0.0,,0.0,0.019,0.008,0.041,,0.0,1.763703704
2008-09-01,0.0,0.0,0.0,0.118,0.008,0.04,,0.0,2.062467532
2008-09-02,0.0,0.0,0.0,0.033,0.008958333,0.04,,0.0,2.049083333
2008-09-03,0.0,0.0,0.0,0.028,0.008798611,0.04,,0.0,2.253213592
2008-09-04,0.0,0.0,0.0,0.025,0.008434028,0.04,,0.0,2.3585
2008-09-05,0.0,0.0,0.0,0.024,0.008513889,0.039,,0.0,2.216007194
2008-09-06,0.1,0.1,0.3,0.022,0.008,0.039,,0.0,2.229034722
2008-09-07,0.0,0.0,0.0,0.025,0.007798610999999999,0.039,,0.0,2.064298611
2008-09-08,,0.0,0.0,0.025,0.007645833,0.038,,0.0,2.222868056
2008-09-09,,0.0,0.0,0.023,0.007989583,0.037000000000000005,,0.0,2.301923611
2008-09-10,0.0,0.0,0.0,0.022,0.008,0.035,,0.0,2.345895833
2008-09-11,2.2,2.0,0.3,0.023,0.008,0.034,,0.0,2.237854167
2008-09-12,0.0,0.0,0.0,0.025,0.007815972,0.036000000000000004,,0.0,2.2981875
2008-09-13,0.1,0.0,0.0,0.024,0.007409722,0.05,,0.0,2.236722222
2008-09-14,0.0,0.0,0.0,0.029,0.007423611,0.047,,0.0,2.075145833
2008-09-15,0.0,0.0,0.0,0.025,0.007496528,0.043,,0.0,2.292215278
2008-09-16,0.0,0.0,0.0,0.027000000000000003,0.007524306,0.04,,0.0,2.350930556
2008-09-17,,0.0,0.0,0.028,0.007649306,0.036000000000000004,,0.0,2.390152778
2008-09-18,,0.0,0.0,0.028,0.007746528000000002,0.033,,0.0,2.430631944
2008-09-19,1.9,4.2,2.2,0.039,0.008197916999999999,0.037000000000000005,,0.154,4.022506944
2008-09-20,,0.0,0.1,0.1,0.007982639,0.049,,0.084,3.450697917
2008-09-21,0.0,0.0,0.0,0.045,0.007739583,0.038,,0.0,2.497381944
2008-09-22,16.4,11.8,6.6,0.045,0.007524306,0.033,,0.005,4.770451389
2008-09-23,2.4,1.7,1.1,0.048,0.007913194,0.031,,0.013,3.507975694
2008-09-24,,0.0,1.2,0.055,0.006999999999999999,0.03,,0.011,3.342520833
2008-09-25,0.4,0.7,0.0,0.048,0.007309028,0.029,,0.0,2.772881944
2008-09-26,2.3,6.3,5.6,0.045,0.006999999999999999,0.029,,0.0,3.545034722
2008-09-27,0.0,0.0,0.0,0.048,0.007298611,0.028,,0.0,2.743701389
2008-09-28,0.0,0.0,0.0,0.048,0.007197917,0.027000000000000003,,0.0,2.491131944
2008-09-29,0.0,0.0,0.0,0.046,0.007388889,0.026,,0.0,2.571423611
2008-09-30,0.0,17.1,0.0,0.047,0.007333333,0.025,,0.0,2.609895833
2008-10-01,0.0,,0.0,0.029,0.007302083000000002,0.024,,0.0,2.673284722
2008-10-02,0.4,2.8,0.1,0.025,0.007333333,0.023,,0.0,2.729416667
2008-10-03,0.0,0.0,0.0,0.028,0.007142361,0.022,,0.026,3.86165625
2008-10-04,0.0,0.0,0.0,0.03,0.006774306,0.023,,0.0,2.892597222
2008-10-05,0.0,0.0,0.0,0.025,0.006753472,0.021,,0.0,2.494069444
2008-10-06,0.0,0.0,0.0,0.029,0.007322917,0.02,,0.0,2.628722222
2008-10-07,0.2,0.1,0.6,0.039,0.007496528,0.018000000000000002,,0.0,2.659916667
2008-10-08,1.6,0.3,0.3,0.086,0.007274305999999999,0.104,,0.07400000000000001,3.697201389
2008-10-09,0.1,0.0,0.0,0.056,0.0072118059999999986,0.062,,0.099,4.000145833
2008-10-10,0.0,0.0,0.0,0.045,0.007350694,0.053,,0.0,2.905069444
2008-10-11,0.0,0.0,0.0,0.045,0.007216028,0.051,,0.0,2.643367273
2008-10-12,0.2,0.0,0.4,0.045,0.007458333,0.049,,0.0,2.500048611
2008-10-13,0.0,0.0,0.0,0.041,0.00784375,0.047,,0.0,2.658465278
2008-10-14,0.0,0.0,0.0,0.032,0.007541666999999998,0.045,,0.0,2.75925
2008-10-15,0.0,0.0,0.0,0.033,0.007534722,0.043,,0.0,2.704902778
2008-10-16,,1.9,0.0,0.032,0.007545139,0.042,,0.303,4.904923611
2008-10-17,4.6,4.3,0.7,0.033,0.006548611,0.04,,0.002,2.843194444
2008-10-18,2.2,4.2,1.0,0.081,0.005881944,0.07,,0.07400000000000001,4.014267361
2008-10-19,0.0,0.0,0.0,0.067,0.005611110999999999,0.051,,0.008,2.797152778
2008-10-20,0.0,0.0,0.0,0.036000000000000004,0.034934028,0.046,,0.0,2.630736111
2008-10-21,0.0,,0.0,0.03,0.049625,0.042,,0.0,2.7164375
2008-10-22,0.8,,0.4,0.031,0.046715278,0.04,,0.0,2.820944444
2008-10-23,2.5,1.1,2.2,0.034,0.043732639,0.038,,0.0,3.522017361
2008-10-24,0.0,0.0,0.0,0.034,0.045204861,0.037000000000000005,,0.0,2.862069444
2008-10-25,0.0,0.0,0.0,0.029,0.047480836,0.036000000000000004,,0.0,2.594013937
2008-10-26,0.0,0.0,,0.026,0.0465625,0.036000000000000004,,0.0,2.422111111
2008-10-27,1.2,1.1,,0.025,0.046215278,0.02,,0.0,2.615826389
2008-10-28,37.2,32.4,34.2,0.044,0.050305556,0.14300000000000002,,0.8240000000000001,13.23275694
2008-10-29,12.6,4.0,13.9,0.362,0.079715278,0.175,,0.957,16.33380556
2008-10-30,3.4,7.6,0.0,0.139,0.051322917,0.105,,0.057,4.920104167
2008-10-31,16.2,31.3,23.2,0.21,0.047833333,0.135,,0.14300000000000002,6.987652777999999
2008-11-01,5.2,5.7,4.8,1.63,0.105586806,0.229,,0.6940000000000001,13.51973264
2008-11-02,27.6,18.2,29.8,9.615,1.311125,0.388,,1.773,20.49898611
2008-11-03,0.0,0.0,0.0,2.321,0.092256944,0.26,,0.513,13.60774306
2008-11-04,0.0,0.0,0.0,1.1,0.06984375,0.188,,0.058,6.8163263889999985
2008-11-05,0.0,0.0,0.0,0.5529999999999999,0.053670139000000006,0.154,,0.014,5.136038194
2008-11-06,0.0,0.0,0.0,0.294,0.047416667,0.133,,0.0,4.402638889
2008-11-07,0.0,0.0,0.0,0.184,0.039256944,0.122,,0.0,3.821534722
2008-11-08,,0.0,0.0,0.135,0.032121528,0.117,,0.0,3.4183680560000003
2008-11-09,0.0,0.0,0.0,0.099,0.043329861,0.109,,0.0,3.098166667
2008-11-10,0.0,0.0,0.0,0.07400000000000001,0.044083333,0.102,,0.0,3.184604167
2008-11-11,1.2,0.0,0.0,0.066,0.04490625,0.096,,0.0,3.226576389
2008-11-12,3.2,2.2,1.4,0.083,0.046868056,0.104,,0.016,4.5733611110000005
2008-11-13,0.0,0.0,0.0,0.08900000000000001,0.047385417,0.101,,0.021,3.789454861
2008-11-14,0.0,0.0,0.0,0.065,0.039538194,0.098,,0.0,3.312888889
2008-11-15,0.0,0.0,0.0,0.058,0.040496528,0.094,,0.0,3.062791667
2008-11-16,0.0,0.0,0.0,0.056,0.040822917,0.08900000000000001,,0.0,2.874527778
2008-11-17,0.0,0.0,0.0,0.052000000000000005,0.04471875,0.087,,0.0,2.942625
2008-11-18,0.0,0.0,0.0,0.051,0.047326389,0.084,,0.0,3.040361111
2008-11-19,0.0,0.0,0.0,0.054000000000000006,0.047447917,0.083,,0.0,3.021104167
2008-11-20,0.0,0.0,0.0,0.044,0.046777778,0.081,,0.0,2.944645833
